year,soc_name,soc,cip_name,cip,avg_wage,avg_wage_moe,num_ppl,num_ppl_moe
2016,"Animal trainers","392011","Psychology","42",31500.5,6652.2,1772,843.621
2016,"Animal trainers","392011","Social Sciences","45",18835.2,6749.49,450,316.806
2016,"Animal trainers","392011","Business","52",33013.0,33113.1,859,478.864
2016,"Nonfarm animal caretakers","392021","Agriculture","01",23716.9,5451.55,2440,990.945
2016,"Nonfarm animal caretakers","392021","Natural Resources & Conservation","03",28433.6,15945.4,1425,827.902
2016,"Nonfarm animal caretakers","392021","Communications","09",18685.1,4010.37,1467,828.926
2016,"Nonfarm animal caretakers","392021","Education","13",29303.4,8202.99,1803,721.726
2016,"Nonfarm animal caretakers","392021","English","23",24529.3,9525.77,1385,928.365
2016,"Nonfarm animal caretakers","392021","Liberal Arts & Humanities","24",39599.3,14306.6,883,698.846
2016,"Nonfarm animal caretakers","392021","Biology","26",31413.9,12862.5,6831,1938.13
2016,"Nonfarm animal caretakers","392021","Parks, Recreation, & Leisure","31",28243.2,9743.18,577,385.744
2016,"Nonfarm animal caretakers","392021","Psychology","42",29192.0,10835.1,2389,971.645
2016,"Nonfarm animal caretakers","392021","Protective Services","43",31535.7,10913.6,902,629.008
2016,"Nonfarm animal caretakers","392021","Public Administration and Social Service","44",13372.7,3787.84,689,546.683
2016,"Nonfarm animal caretakers","392021","Social Sciences","45",31432.2,7962.93,2776,1189.41
2016,"Nonfarm animal caretakers","392021","Visual & Performing Arts","50",28329.2,15012.7,3103,1111.94
2016,"Nonfarm animal caretakers","392021","Health","51",23313.6,9539.96,1413,602.702
2016,"Nonfarm animal caretakers","392021","Business","52",32875.2,7906.07,5233,1635.95
2016,"Nonfarm animal caretakers","392021","History","54",21254.4,8423.9,842,494.074
2016,"Gaming services workers","393010","Communications","09",40128.7,4573.78,498,350.667
2016,"Gaming services workers","393010","Computer and Information Sciences and Support Services","11",38587.3,16420.5,630,431.547
2016,"Gaming services workers","393010","Education","13",24330.5,3936.14,919,559.933
2016,"Gaming services workers","393010","English","23",32797.5,20981.9,307,232.218
2016,"Gaming services workers","393010","Social Sciences","45",37588.7,7806.15,1658,939.583
2016,"Gaming services workers","393010","Visual & Performing Arts","50",33591.3,7825.04,773,547.459
2016,"Gaming services workers","393010","Health","51",43821.3,9376.84,599,429.347
2016,"Gaming services workers","393010","Business","52",38827.1,6207.71,3618,1241.07
2016,"Gaming services workers","393010","History","54",19572.3,9564.35,361,281.95
2016,"Motion picture projectionists","393021","Visual & Performing Arts","50",56424.5,14504.3,435,345.734
2016,"Ushers, lobby attendants, & ticket takers","393031","Education","13",9148.42,5465.51,1131,583.802
2016,"Ushers, lobby attendants, & ticket takers","393031","Psychology","42",19382.4,10682.8,806,568.949
2016,"Ushers, lobby attendants, & ticket takers","393031","Social Sciences","45",9446.6,5044.31,1100,722.53
2016,"Ushers, lobby attendants, & ticket takers","393031","Visual & Performing Arts","50",23138.8,11243.8,989,573.191
2016,"Ushers, lobby attendants, & ticket takers","393031","Business","52",10192.7,4712.69,1176,666.958
2016,"Ushers, lobby attendants, & ticket takers","393031","History","54",3233.76,1271.75,776,485.791
2016,"Miscellaneous entertainment attendants & related workers","393090","Communications","09",39745.1,21197.9,2120,837.714
2016,"Miscellaneous entertainment attendants & related workers","393090","Computer and Information Sciences and Support Services","11",147275.0,161921.0,529,338.401
2016,"Miscellaneous entertainment attendants & related workers","393090","Education","13",20575.8,7741.47,5334,1346.94
2016,"Miscellaneous entertainment attendants & related workers","393090","Engineering","14",44422.1,51101.5,1711,734.239
2016,"Miscellaneous entertainment attendants & related workers","393090","Language & Linguistics","16",23363.0,11103.6,693,558.649
2016,"Miscellaneous entertainment attendants & related workers","393090","English","23",13261.0,5073.58,1267,612.63
2016,"Miscellaneous entertainment attendants & related workers","393090","Biology","26",18376.6,22158.2,699,499.887
2016,"Miscellaneous entertainment attendants & related workers","393090","Parks, Recreation, & Leisure","31",26237.4,12464.6,1838,849.878
2016,"Miscellaneous entertainment attendants & related workers","393090","Theology","39",6315.17,4764.74,281,240.784
2016,"Miscellaneous entertainment attendants & related workers","393090","Physical Sciences","40",5831.15,2593.49,752,444.442
2016,"Miscellaneous entertainment attendants & related workers","393090","Psychology","42",10698.5,4347.25,1286,721.049
2016,"Miscellaneous entertainment attendants & related workers","393090","Protective Services","43",24001.5,16110.6,842,513.594
2016,"Miscellaneous entertainment attendants & related workers","393090","Social Sciences","45",25903.6,17553.6,2277,1054.7
2016,"Miscellaneous entertainment attendants & related workers","393090","Visual & Performing Arts","50",35023.5,9011.61,3640,1148.14
2016,"Miscellaneous entertainment attendants & related workers","393090","Health","51",19317.1,12192.9,1259,635.882
2016,"Miscellaneous entertainment attendants & related workers","393090","Business","52",21124.8,3649.58,7586,1954.83
2016,"Miscellaneous entertainment attendants & related workers","393090","History","54",22443.6,11001.0,938,618.279
2016,"Morticians, undertakers, & funeral directors","394031","Communications","09",51788.5,10957.2,660,458.883
2016,"Morticians, undertakers, & funeral directors","394031","Personal & Culinary Services","12",61713.6,13244.3,3721,1431.97
2016,"Morticians, undertakers, & funeral directors","394031","Education","13",54291.7,10457.6,1691,1194.97
2016,"Morticians, undertakers, & funeral directors","394031","Biology","26",52440.1,36294.0,608,461.094
2016,"Morticians, undertakers, & funeral directors","394031","Psychology","42",90382.4,51603.8,751,488.002
2016,"Morticians, undertakers, & funeral directors","394031","Social Sciences","45",45885.0,11335.1,1045,524.785
2016,"Morticians, undertakers, & funeral directors","394031","Visual & Performing Arts","50",42343.0,5542.62,498,390.451
2016,"Morticians, undertakers, & funeral directors","394031","Business","52",53344.1,9796.6,3817,1174.52
2016,"Hairdressers, hairstylists, & cosmetologists","395012","Communications","09",37062.3,10712.5,2825,1093.47
2016,"Hairdressers, hairstylists, & cosmetologists","395012","Personal & Culinary Services","12",28148.6,10309.2,935,495.789
2016,"Hairdressers, hairstylists, & cosmetologists","395012","Education","13",32493.8,9384.21,3712,1312.5
2016,"Hairdressers, hairstylists, & cosmetologists","395012","Language & Linguistics","16",27550.3,14235.7,897,492.177
2016,"Hairdressers, hairstylists, & cosmetologists","395012","Human Sciences","19",28059.1,10008.1,897,673.05
2016,"Hairdressers, hairstylists, & cosmetologists","395012","English","23",39085.5,29701.3,922,548.747
2016,"Hairdressers, hairstylists, & cosmetologists","395012","Biology","26",28949.9,8402.59,1481,899.241
2016,"Hairdressers, hairstylists, & cosmetologists","395012","Parks, Recreation, & Leisure","31",31177.9,17772.5,650,508.003
2016,"Hairdressers, hairstylists, & cosmetologists","395012","Physical Sciences","40",35282.1,30425.5,964,684.679
2016,"Hairdressers, hairstylists, & cosmetologists","395012","Psychology","42",23361.0,8892.83,1753,847.443
2016,"Hairdressers, hairstylists, & cosmetologists","395012","Public Administration and Social Service","44",21855.1,4632.89,2318,1246.74
2016,"Hairdressers, hairstylists, & cosmetologists","395012","Social Sciences","45",27453.9,5014.24,2242,1029.56
2016,"Hairdressers, hairstylists, & cosmetologists","395012","Visual & Performing Arts","50",30995.3,5653.84,4342,1532.75
2016,"Hairdressers, hairstylists, & cosmetologists","395012","Health","51",51554.4,30106.9,2219,1190.94
2016,"Hairdressers, hairstylists, & cosmetologists","395012","Business","52",36687.7,5751.68,8798,1783.48
2016,"Miscellaneous personal appearance workers","395090","Communications","09",28503.4,13230.1,1160,694.149
2016,"Miscellaneous personal appearance workers","395090","Computer and Information Sciences and Support Services","11",23660.3,9614.52,1117,845.208
2016,"Miscellaneous personal appearance workers","395090","Education","13",16027.6,2582.31,2396,1001.74
2016,"Miscellaneous personal appearance workers","395090","Engineering","14",26006.2,14510.6,348,271.789
2016,"Miscellaneous personal appearance workers","395090","Language & Linguistics","16",20978.1,4474.05,1677,1417.0
2016,"Miscellaneous personal appearance workers","395090","English","23",21928.0,13385.6,853,678.361
2016,"Miscellaneous personal appearance workers","395090","Liberal Arts & Humanities","24",34877.1,25863.9,774,661.389
2016,"Miscellaneous personal appearance workers","395090","Biology","26",14084.0,5943.59,2111,1150.24
2016,"Miscellaneous personal appearance workers","395090","Physical Sciences","40",27001.4,14039.3,504,361.586
2016,"Miscellaneous personal appearance workers","395090","Psychology","42",24391.2,8061.03,2184,980.472
2016,"Miscellaneous personal appearance workers","395090","Social Sciences","45",21724.8,9698.16,1788,987.464
2016,"Miscellaneous personal appearance workers","395090","Visual & Performing Arts","50",30922.2,11035.3,1754,966.186
2016,"Miscellaneous personal appearance workers","395090","Health","51",12137.1,3577.44,2415,1244.39
2016,"Miscellaneous personal appearance workers","395090","Business","52",26855.0,5010.38,9647,2083.54
2016,"Miscellaneous personal appearance workers","395090","History","54",25356.9,10920.4,693,606.548
2016,"Baggage porters, bellhops, & concierges","396010","Communications","09",32974.9,13609.3,659,455.656
2016,"Baggage porters, bellhops, & concierges","396010","Computer and Information Sciences and Support Services","11",34908.0,18315.2,1022,651.07
2016,"Baggage porters, bellhops, & concierges","396010","Education","13",30010.9,12867.3,1694,826.674
2016,"Baggage porters, bellhops, & concierges","396010","English","23",18964.1,8700.24,470,393.089
2016,"Baggage porters, bellhops, & concierges","396010","Biology","26",20602.5,16063.5,746,597.21
2016,"Baggage porters, bellhops, & concierges","396010","Philosophy and Religious Studies","38",46103.0,18506.3,559,416.527
2016,"Baggage porters, bellhops, & concierges","396010","Psychology","42",25690.3,12120.9,700,572.916
2016,"Baggage porters, bellhops, & concierges","396010","Social Sciences","45",29247.8,5533.94,1152,1112.61
2016,"Baggage porters, bellhops, & concierges","396010","Visual & Performing Arts","50",42975.7,14558.5,809,392.291
2016,"Baggage porters, bellhops, & concierges","396010","Business","52",40214.1,7774.11,4658,1145.27
2016,"Tour & travel guides","397010","Natural Resources & Conservation","03",26647.6,19422.3,264,260.814
2016,"Tour & travel guides","397010","Cultural & Gender Studies","05",12091.1,3.78491e-12,801,734.641
2016,"Tour & travel guides","397010","Communications","09",14184.1,5927.29,889,540.414
2016,"Tour & travel guides","397010","Education","13",25165.1,14996.8,2498,750.996
2016,"Tour & travel guides","397010","Engineering","14",39525.9,31484.7,972,620.711
2016,"Tour & travel guides","397010","Language & Linguistics","16",40265.7,28114.4,969,895.909
2016,"Tour & travel guides","397010","English","23",13119.0,13746.0,815,731.949
2016,"Tour & travel guides","397010","Biology","26",19643.0,9345.29,1054,943.291
2016,"Tour & travel guides","397010","Parks, Recreation, & Leisure","31",25820.6,7423.91,1210,560.459
2016,"Tour & travel guides","397010","Philosophy and Religious Studies","38",19493.1,10618.3,303,210.696
2016,"Tour & travel guides","397010","Psychology","42",49383.3,43189.1,472,319.065
2016,"Tour & travel guides","397010","Public Administration and Social Service","44",11554.9,6079.57,355,271.4
2016,"Tour & travel guides","397010","Social Sciences","45",22170.8,7120.4,1683,866.459
2016,"Tour & travel guides","397010","Visual & Performing Arts","50",20823.1,5010.69,2163,928.084
2016,"Tour & travel guides","397010","Health","51",28099.7,22224.9,460,335.761
2016,"Tour & travel guides","397010","Business","52",22276.5,8148.23,2744,1178.36
2016,"Tour & travel guides","397010","History","54",22663.6,6362.23,1630,693.78
2016,"Childcare workers","399011","Agriculture","01",15198.0,6091.58,455,267.619
2016,"Childcare workers","399011","Architecture and Related Services","04",7628.05,4441.08,966,758.088
2016,"Childcare workers","399011","Cultural & Gender Studies","05",14453.2,6430.36,983,605.995
2016,"Childcare workers","399011","Communications","09",16960.8,3004.94,5970,1757.72
2016,"Childcare workers","399011","Computer and Information Sciences and Support Services","11",15841.5,7002.37,523,318.343
2016,"Childcare workers","399011","Education","13",24132.9,2868.54,41691,4292.37
2016,"Childcare workers","399011","Engineering","14",26907.4,15471.5,1862,701.305
2016,"Childcare workers","399011","Language & Linguistics","16",16046.6,9048.09,2595,1160.81
2016,"Childcare workers","399011","Human Sciences","19",20126.3,3895.55,7264,1576.72
2016,"Childcare workers","399011","English","23",19430.6,5078.18,4394,1299.83
2016,"Childcare workers","399011","Liberal Arts & Humanities","24",19738.5,5452.15,3713,1225.92
2016,"Childcare workers","399011","Biology","26",19697.6,7497.39,3453,1051.42
2016,"Childcare workers","399011","Math & Statistics","27",19175.9,5755.72,1383,840.609
2016,"Childcare workers","399011","Interdisciplinary Studies","30",18810.6,7853.42,2028,902.009
2016,"Childcare workers","399011","Parks, Recreation, & Leisure","31",22141.9,8162.04,1382,695.117
